health-href	Question_author_name	Question_title	question_description	answer_author_name	answer_description
https://www.bissoy.com/q/111111970002			"আমার ছেলের বয়স ৩ মাস, কয়েক দিন থেকে অনেক কাশতেছে,কি ওষুধ খাওয়াতে পারি? (Alatrol paediatric drops খাচ্ছে দিনে ৩ বার। আর Rynex Nasal drops নাকে দিচ্ছে। কিন্তু  ৩ দিন হলো এখনো সে ভালো হয় নি)"		
https://www.bissoy.com/q/1111111262096			আমি গত ২ বছর থেকে হোস্টেলে থাকি তখন থেকে আমাকে প্রায় প্রতিদিন বেগুনের তরকারি খেতে হয় প্রায় সব দিন বাইরে খাবার কিনে খাওয়া আমার পক্ষে সম্ভব না।এখন আমাকে কি করতে হবে?		
https://www.bissoy.com/q/111111972153		আমাশয় কি?			
https://www.bissoy.com/q/2843					
https://www.bissoy.com/q/111111971325	স্বপনপাজা				
https://www.bissoy.com/q/2869	Sumya Akter				
https://www.bissoy.com/q/111111967299					
https://www.bissoy.com/q/111111970331				Eftekhar Naeem	
https://www.bissoy.com/q/2977		অন্ডকোষে ব্যথা হলে করণীয় কি?			
https://www.bissoy.com/q/111111970438	Maruf240				
https://www.bissoy.com/q/111111967535				Eftekhar Naeem	
https://www.bissoy.com/q/2982				Srabany	
https://www.bissoy.com/q/111111967307					
https://www.bissoy.com/q/111111970665				ফারাবি	
https://www.bissoy.com/q/111111970146				Eftekhar Naeem	
https://www.bissoy.com/q/111111968059		সাইনাস দীর্ঘ মেয়াদি হলে নাকি মাথা ব্যাথা করেনা?			
https://www.bissoy.com/q/111111970145		আমার হজম শক্তি অনেক কম। মলত্যাগের সময় অনেক সময়ই যা খেয়েছিলাম সেসব দানায় বের হয়ে আসে। আমার কি করনীয়?			
https://www.bissoy.com/q/111111969156					
https://www.bissoy.com/q/3296					
https://www.bissoy.com/q/111111965032			আমার স্ত্রীর তলাপেটের একটু উপরে হঠাৎ কয়দিন হলো কিছুক্ষন পরপর ব্যাথা করছে। ব্যাথার ধরন টা এমন যে হঠাৎ মনে হয় কেউ কোন কিছু দিয়ে ঘা মারছে। ব্যাথাটা শুধু তলপেটের  ভিতরেই সীমাবদ্ধ। এমন টা কেন হয় একটু বলবেন প্লিজ		
https://www.bissoy.com/q/1111111262175				Muhid	
https://www.bissoy.com/q/111111970751		বিয়ের পর মেয়েরা মোটা হয়ে যায় কেন?			
https://www.bissoy.com/q/111111965612		স্বাস্থ্য শুকিয়ে গেলে করণীয় কি?			
https://www.bissoy.com/q/111111972313					
https://www.bissoy.com/q/2901	Sumya Akter				
https://www.bissoy.com/q/2850					
https://www.bissoy.com/q/111111969156				Md Jaber ahsan	
https://www.bissoy.com/q/3286	Sumya Akter				
https://www.bissoy.com/q/111111966927	বিধান				
https://www.bissoy.com/q/111111966321	LitonRahman				
https://www.bissoy.com/q/111111966237	রিপুরায়হান				
https://www.bissoy.com/q/111111967253					
https://www.bissoy.com/q/111111966049			একজনের ঠান্ডা লাগার সমস্যা খুব বেশি তার অ্যাজমা রয়েছে গলার সমস্যা রয়েছে এজন্য সে গরম পানি খায় গোসল করে তবে এমনও  মানুষ রয়েছে যারা এসব কিছুই করেনা এখন প্রশ্ন হলো সে যদি কোন বিশ্ববিদ্যালয়ে পড়তে যায় এবং তার সাথে মানে একই রুমে এমন ছেলেপেলে পড়ে যারা এসব কিছুই করেনা অর্থাৎ ঠান্ডা পানি খায় গোসল করে কোন নিয়ম মানেনা তাহলে  ঐ ছেলেটি কি করবে? তাদের সাথে কেমন করে থাকবে?তারা কি কোন সমস্যা করতে পারে? আপনারা কি মনে করেন		
https://www.bissoy.com/q/111111970751	শেখঅনিআহাদ				
https://www.bissoy.com/q/111111969814					
https://www.bissoy.com/q/2323		মোটা হওয়ার প্রাকৃতিক উপায় কি?			
https://www.bissoy.com/q/111111969996				AlNomanrand1r1	
https://www.bissoy.com/q/111111967986	Arnin				
https://www.bissoy.com/q/111111967120					
https://www.bissoy.com/q/111111966049		আপনাদের মূল্যবান পরামর্শ দরকার দয়া করে উত্তর দেন?			
https://www.bissoy.com/q/1111111262124	Jobedali				
https://www.bissoy.com/q/3275		ঘুমের ট্যাবলেটের নাম কি?			
https://www.bissoy.com/q/111111972244				Md Jaber ahsan	
https://www.bissoy.com/q/2957	Sumya Akter				
https://www.bissoy.com/q/111111966035	ReignsEbrahim				
https://www.bissoy.com/q/3007				Waruf	
https://www.bissoy.com/q/2322				Md Atik Yasir Siyam	
https://www.bissoy.com/q/111111969206		দয়া করে আমার রোগটি ধরে দিন?			
https://www.bissoy.com/q/111111970787	আফজালহোসেনdhaka				
https://www.bissoy.com/q/111111971596			বয়সঃ ১৭ বছর।		
https://www.bissoy.com/q/111111970614			ইয়াবা কুফল কি কি		
https://www.bissoy.com/q/111111968869					
https://www.bissoy.com/q/111111967170	KamrulHasanBalla				
https://www.bissoy.com/q/111111970171					
https://www.bissoy.com/q/2836	Sumya Akter				
https://www.bissoy.com/q/1111111262110		কোন কোন খাবার মায়ের বুকের দুধ বৃদ্ধি করে?			
https://www.bissoy.com/q/111111968926				Eftekhar Naeem	
https://www.bissoy.com/q/111111971496	Rubelsima				
https://www.bissoy.com/q/111111965592					
https://www.bissoy.com/q/3235		প্যারামেডিকেল কি?			
https://www.bissoy.com/q/111111966156	karim123rand1				
https://www.bissoy.com/q/111111970081	মোঃসাকিব				
https://www.bissoy.com/q/1111111262120	Jobedali				
https://www.bissoy.com/q/111111965965					
https://www.bissoy.com/q/2866					
https://www.bissoy.com/q/1111111262113					
https://www.bissoy.com/q/3203		কাশির সিরাপ খেলে ঘুম ধরে কেন?			
https://www.bissoy.com/q/111111972533			আমি রাতে ঘুমানোর আগে প্রসাব করে ঘুমাই॥ মাঝে মাঝে গভির রাতে উঠে প্রসাব করি ॥কিন্তু মাঝে মাঝে ঘুমের মাঝে দেখি পেট আমার কনকন করছে বুঝতে পারি প্রসাবের খুব চাপ তার ফলে পেট মনেহয় ভরে গেছে কনকন করছে॥ প্রসাবের এই চাপে কি কিছু হতে পারে ॥		
https://www.bissoy.com/q/111111968480		আমার শুদু পা চুলকায়?			
https://www.bissoy.com/q/111111965797			বাড়িতে প্রেগনেন্সি কিট দিয়ে টেস্ট করা কতটা কার্যকর? কোন ব্রান্ডের কিট সবচেয়ে ভাল?		
https://www.bissoy.com/q/111111971445				Eftekhar Naeem	
https://www.bissoy.com/q/1111111262124		প্রসবকালীন বিপদের লক্ষণগুলি কি কি?			
https://www.bissoy.com/q/111111969489	Rubidium				
https://www.bissoy.com/q/111111967121	মোঃআরিফrand1r1				
https://www.bissoy.com/q/111111968197				Eftekhar Naeem	
https://www.bissoy.com/q/111111972665				Mehjabin	
https://www.bissoy.com/q/111111972827				সময়	
https://www.bissoy.com/q/2312	Anonymous				
https://www.bissoy.com/q/111111968783		HBs এজি এবং HBe এজি পজিটিভ?			
https://www.bissoy.com/q/111111965197					
https://www.bissoy.com/q/111111972187		আমার ১৮ বছর বয়স কিন্তুু সাস্থ্য একদম রোগা শুকনা এখন কি করার আছে?			
https://www.bissoy.com/q/3231		কাশির জন্য এন্টিবায়োটিক খেতে হয় কি?			
https://www.bissoy.com/q/111111967122					
https://www.bissoy.com/q/2951					
https://www.bissoy.com/q/111111970274	ইমতিয়াজআহমেদশাওন				
https://www.bissoy.com/q/111111971881			"আমি একটি প্রতিষ্ঠানে চাকুরি করি ওখনে সকালে রাতে মাঝে মাঝে দুপুরেও ডিম দেয়..
এরকম আতিরিক্ত ডিম খাওয়ার দ্বারা কি কোন ক্ষতি হবে..???"		
